date,district,rainfall_mm,rolling_7d,reservoir_level_pct,capacity_mcft,flood
2023-04-17,Guntur,10.51,29.73,10.0,4519,0
2023-04-18,Guntur,0.13,28.45,10.0,4519,0
2023-04-19,Guntur,6.65,34.089999999999996,10.0,4519,0
2023-04-20,Guntur,2.25,30.250000000000004,10.0,4519,0
2023-04-21,Guntur,14.87,44.36,10.0,4519,0
2023-04-22,Guntur,0.23,34.68,10.0,4519,0
2023-04-23,Guntur,2.42,37.059999999999995,10.0,4519,0
2023-04-24,Guntur,10.45,37.0,10.0,4519,0
2023-04-25,Guntur,2.22,39.09,10.0,4519,0
2023-04-26,Guntur,2.98,35.419999999999995,10.0,4519,0
2023-04-27,Guntur,3.57,36.739999999999995,10.0,4519,0
2023-04-28,Guntur,1.82,23.69,10.0,4519,0
2023-04-29,Guntur,2.96,26.419999999999998,10.0,4519,0
2023-04-30,Guntur,2.63,26.630000000000003,10.0,4519,0
2023-05-01,Guntur,6.94,23.119999999999997,10.0,4519,0
2023-05-02,Guntur,0.14,21.04,10.0,4519,0
2023-05-03,Guntur,0.99,19.05,10.0,4519,0
2023-05-04,Guntur,9.01,24.490000000000002,10.0,4519,0
2023-05-05,Guntur,6.63,29.3,10.0,4519,0
2023-05-06,Guntur,1.82,28.16,10.0,4519,0
2023-05-07,Guntur,2.9,28.43,10.0,4519,0
2023-05-08,Guntur,0.97,22.459999999999997,10.0,4519,0
2023-05-09,Guntur,0.63,22.95,10.0,4519,0
2023-05-10,Guntur,1.87,23.83,10.0,4519,0
2023-05-11,Guntur,1.31,16.13,10.0,4519,0
2023-05-12,Guntur,2.63,12.13,10.0,4519,0
2023-05-13,Guntur,0.24,10.55,10.0,4519,0
2023-05-14,Guntur,10.99,18.64,10.0,4519,0
2023-05-15,Guntur,12.85,30.520000000000003,10.0,4519,0
2023-05-16,Guntur,3.59,33.48,10.0,4519,0
2023-05-17,Guntur,2.3,33.910000000000004,10.0,4519,0
2023-05-18,Guntur,1.11,33.71,10.0,4519,0
2023-05-19,Guntur,5.04,36.12,10.0,4519,0
2023-05-20,Guntur,3.46,39.339999999999996,10.0,4519,0
2023-05-21,Guntur,0.53,28.88,10.0,4519,0
2023-05-22,Guntur,7.25,23.28,10.0,4519,0
2023-05-23,Guntur,5.19,24.88,10.0,4519,0
2023-05-24,Guntur,8.98,31.560000000000002,10.0,4519,0
2023-05-25,Guntur,3.88,34.330000000000005,10.0,4519,0
2023-05-26,Guntur,2.85,32.14,10.0,4519,0
2023-05-27,Guntur,1.63,30.31,10.0,4519,0
2023-05-28,Guntur,8.1,37.88,10.0,4519,0
2023-05-29,Guntur,6.03,36.660000000000004,10.0,4519,0
2023-05-30,Guntur,0.14,31.61,10.0,4519,0
2023-05-31,Guntur,0.08,22.71,10.0,4519,0
2023-06-01,Guntur,9.45,28.28,10.66,4519,0
2023-06-02,Guntur,33.27,58.7,12.82,4519,0
2023-06-03,Guntur,87.29,144.36,15.28,4519,0
2023-06-04,Guntur,3.26,139.52,16.58,4519,0
2023-06-05,Guntur,18.03,151.52,17.26,4519,0
2023-06-06,Guntur,9.59,160.97,17.89,4519,0
2023-06-07,Guntur,70.07,230.95999999999998,20.17,4519,0
2023-06-08,Guntur,36.92,258.43,21.6,4519,0
2023-06-09,Guntur,36.44,261.6,22.74,4519,0
2023-06-10,Guntur,12.65,186.95999999999998,24.19,4519,0
2023-06-11,Guntur,10.72,194.42,25.33,4519,0
2023-06-12,Guntur,6.39,182.77999999999997,26.81,4519,0
2023-06-13,Guntur,1.16,174.34999999999997,29.03,4519,0
2023-06-14,Guntur,40.01,144.29,30.71,4519,0
2023-06-15,Guntur,33.52,140.89,32.6,4519,0
2023-06-16,Guntur,163.45,267.9,33.83,4519,0
2023-06-17,Guntur,113.9,369.15,35.81,4519,0
2023-06-18,Guntur,16.21,374.64,37.64,4519,0
2023-06-19,Guntur,29.31,397.55999999999995,38.38,4519,0
2023-06-20,Guntur,57.92,454.32,40.03,4519,0
2023-06-21,Guntur,37.9,452.21,41.04,4519,0
2023-06-22,Guntur,5.68,424.36999999999995,43.15,4519,0
2023-06-23,Guntur,11.98,272.9,44.5,4519,0
2023-06-24,Guntur,2.77,161.76999999999998,46.99,4519,0
2023-06-25,Guntur,61.6,207.15999999999997,47.67,4519,0
2023-06-26,Guntur,18.64,196.48999999999995,49.74,4519,0
2023-06-27,Guntur,5.19,143.75999999999996,51.58,4519,0
2023-06-28,Guntur,22.28,128.13999999999996,53.62,4519,0
2023-06-29,Guntur,19.25,141.70999999999998,54.73,4519,0
2023-06-30,Guntur,8.87,138.6,56.22,4519,0
2023-07-01,Guntur,2.41,138.23999999999998,58.31,4519,0
2023-07-02,Guntur,22.27,98.90999999999998,59.27,4519,0
2023-07-03,Guntur,14.69,94.95999999999998,60.23,4519,0
2023-07-04,Guntur,29.6,119.36999999999998,61.83,4519,0
2023-07-05,Guntur,14.69,111.77999999999997,63.38,4519,0
2023-07-06,Guntur,38.24,130.76999999999998,64.44,4519,0
2023-07-07,Guntur,16.06,137.95999999999998,65.54,4519,0
2023-07-08,Guntur,16.46,152.01,66.59,4519,0
2023-07-09,Guntur,41.86,171.59999999999997,68.64,4519,0
2023-07-10,Guntur,10.33,167.23999999999998,70.44,4519,0
2023-07-11,Guntur,2.88,140.51999999999998,72.6,4519,0
2023-07-12,Guntur,0.58,126.40999999999997,75.05,4519,0
2023-07-13,Guntur,28.14,116.30999999999997,76.5,4519,0
2023-07-14,Guntur,19.37,119.61999999999996,77.14,4519,0
2023-07-15,Guntur,24.35,127.50999999999998,77.73,4519,0
2023-07-16,Guntur,4.79,90.43999999999997,78.82,4519,0
2023-07-17,Guntur,2.93,83.03999999999998,81.19,4519,0
2023-07-18,Guntur,0.29,80.44999999999997,82.74,4519,0
2023-07-19,Guntur,8.63,88.49999999999997,83.78,4519,0
2023-07-20,Guntur,17.83,78.18999999999997,85.08,4519,0
2023-07-21,Guntur,9.96,68.77999999999997,86.77,4519,0
2023-07-22,Guntur,11.51,55.939999999999976,88.58,4519,0
2023-07-23,Guntur,46.9,98.04999999999997,89.39,4519,1
2023-07-24,Guntur,8.56,103.67999999999998,91.84,4519,1
2023-07-25,Guntur,14.43,117.81999999999996,93.43,4519,1
2023-07-26,Guntur,30.62,139.80999999999997,94.2,4519,1
2023-07-27,Guntur,10.1,132.07999999999998,96.49,4519,1
2023-07-28,Guntur,19.46,141.57999999999998,97.14,4519,1
2023-07-29,Guntur,39.66,169.72999999999996,99.46,4519,1
2023-07-30,Guntur,59.72,182.54999999999995,100.0,4519,1
2023-07-31,Guntur,3.18,177.16999999999996,100.0,4519,1
2023-08-01,Guntur,52.23,214.96999999999997,100.0,4519,1
2023-08-02,Guntur,13.55,197.89999999999995,100.0,4519,1
2023-08-03,Guntur,5.97,193.76999999999995,100.0,4519,1
2023-08-04,Guntur,12.29,186.59999999999994,100.0,4519,1
2023-08-05,Guntur,78.27,225.20999999999995,100.0,4519,1
2023-08-06,Guntur,13.57,179.05999999999995,100.0,4519,1
2023-08-07,Guntur,7.97,183.84999999999997,100.0,4519,1
2023-08-08,Guntur,20.07,151.68999999999994,100.0,4519,1
2023-08-09,Guntur,5.49,143.62999999999997,100.0,4519,1
2023-08-10,Guntur,1.58,139.23999999999998,100.0,4519,1
2023-08-11,Guntur,2.76,129.70999999999998,100.0,4519,1
2023-08-12,Guntur,2.74,54.17999999999997,100.0,4519,0
2023-08-13,Guntur,3.3,43.90999999999997,100.0,4519,0
2023-08-14,Guntur,2.99,38.92999999999997,100.0,4519,0
2023-08-15,Guntur,20.48,39.339999999999975,100.0,4519,0
2023-08-16,Guntur,4.01,37.85999999999997,100.0,4519,0
2023-08-17,Guntur,8.48,44.75999999999997,100.0,4519,0
2023-08-18,Guntur,45.42,87.41999999999997,100.0,4519,1
2023-08-19,Guntur,12.85,97.52999999999997,100.0,4519,1
2023-08-20,Guntur,22.03,116.25999999999996,100.0,4519,1
2023-08-21,Guntur,3.78,117.04999999999997,100.0,4519,1
2023-08-22,Guntur,4.27,100.83999999999997,100.0,4519,1
2023-08-23,Guntur,0.83,97.65999999999998,100.0,4519,1
2023-08-24,Guntur,3.7,92.87999999999998,100.0,4519,1
2023-08-25,Guntur,6.53,53.989999999999974,100.0,4519,0
2023-08-26,Guntur,3.9,45.03999999999997,100.0,4519,0
2023-08-27,Guntur,1.86,24.869999999999973,100.0,4519,0
2023-08-28,Guntur,2.57,23.659999999999968,100.0,4519,0
2023-08-29,Guntur,12.35,31.739999999999974,100.0,4519,0
2023-08-30,Guntur,4.62,35.52999999999997,100.0,4519,0
2023-08-31,Guntur,9.06,40.88999999999997,100.0,4519,0
2023-09-01,Guntur,14.0,48.35999999999997,100.0,4519,0
2023-09-02,Guntur,23.45,67.90999999999997,100.0,4519,0
2023-09-03,Guntur,0.8,66.84999999999997,100.0,4519,0
2023-09-04,Guntur,32.13,96.40999999999997,100.0,4519,1
2023-09-05,Guntur,19.77,103.82999999999997,100.0,4519,1
2023-09-06,Guntur,1.71,100.91999999999997,100.0,4519,1
2023-09-07,Guntur,41.36,133.21999999999997,100.0,4519,1
2023-09-08,Guntur,50.73,169.95,100.0,4519,1
2023-09-09,Guntur,1.26,147.75999999999996,100.0,4519,1
2023-09-10,Guntur,6.48,153.43999999999997,100.0,4519,1
2023-09-11,Guntur,32.82,154.12999999999997,100.0,4519,1
2023-09-12,Guntur,27.59,161.94999999999996,100.0,4519,1
2023-09-13,Guntur,4.08,164.31999999999996,100.0,4519,1
2023-09-14,Guntur,4.7,127.65999999999997,100.0,4519,1
2023-09-15,Guntur,9.26,86.18999999999997,100.0,4519,1
2023-09-16,Guntur,13.25,98.17999999999996,100.0,4519,1
2023-09-17,Guntur,19.26,110.95999999999998,100.0,4519,1
2023-09-18,Guntur,9.21,87.34999999999997,100.0,4519,1
2023-09-19,Guntur,12.42,72.17999999999996,100.0,4519,0
2023-09-20,Guntur,27.52,95.61999999999998,100.0,4519,1
2023-09-21,Guntur,0.75,91.66999999999996,100.0,4519,1
2023-09-22,Guntur,5.82,88.22999999999998,100.0,4519,1
2023-09-23,Guntur,24.99,99.96999999999997,100.0,4519,1
2023-09-24,Guntur,45.12,125.82999999999997,100.0,4519,1
2023-09-25,Guntur,14.34,130.95999999999998,100.0,4519,1
2023-09-26,Guntur,15.19,133.72999999999996,100.0,4519,1
2023-09-27,Guntur,2.27,108.47999999999996,100.0,4519,1
2023-09-28,Guntur,11.86,119.58999999999996,100.0,4519,1
2023-09-29,Guntur,15.21,128.97999999999996,100.0,4519,1
2023-09-30,Guntur,5.55,109.53999999999998,100.0,4519,1
2023-10-01,Guntur,0.94,65.35999999999997,99.43,4519,0
2023-10-02,Guntur,1.42,52.43999999999997,98.91,4519,0
2023-10-03,Guntur,0.06,37.30999999999997,98.71,4519,0
2023-10-04,Guntur,1.17,36.20999999999997,98.49,4519,0
2023-10-05,Guntur,0.71,25.059999999999974,97.77,4519,0
2023-10-06,Guntur,1.19,11.03999999999997,97.28,4519,0
2023-10-07,Guntur,0.38,5.869999999999972,96.57,4519,0
2023-10-08,Guntur,6.64,11.569999999999972,96.21,4519,0
2023-10-09,Guntur,2.7,12.849999999999971,95.68,4519,0
2023-10-10,Guntur,3.41,16.199999999999974,95.21,4519,0
2023-10-11,Guntur,4.67,19.69999999999997,94.89,4519,0
2023-10-12,Guntur,2.07,21.059999999999974,94.46,4519,0
2023-10-13,Guntur,0.27,20.139999999999972,94.01,4519,0
2023-10-14,Guntur,2.31,22.069999999999972,93.77,4519,0
2023-10-15,Guntur,2.65,18.079999999999973,93.45,4519,0
2023-10-16,Guntur,4.1,19.479999999999972,92.8,4519,0
2023-10-17,Guntur,1.7,17.76999999999997,92.05,4519,0
2023-10-18,Guntur,0.41,13.509999999999971,91.7,4519,0
2023-10-19,Guntur,1.0,12.439999999999971,91.39,4519,0
2023-10-20,Guntur,1.35,13.519999999999971,91.15,4519,0
2023-10-21,Guntur,3.11,14.31999999999997,90.58,4519,0
2023-10-22,Guntur,2.54,14.20999999999997,90.25,4519,0
2023-10-23,Guntur,1.32,11.429999999999971,89.46,4519,0
2023-10-24,Guntur,12.92,22.64999999999997,89.13,4519,0
2023-10-25,Guntur,2.79,25.029999999999973,88.75,4519,0
2023-10-26,Guntur,0.81,24.83999999999997,88.23,4519,0
2023-10-27,Guntur,0.32,23.809999999999974,87.57,4519,0
2023-10-28,Guntur,0.5,21.19999999999997,87.14,4519,0
2023-10-29,Guntur,0.85,19.509999999999973,86.75,4519,0
2023-10-30,Guntur,0.53,18.71999999999997,85.95,4519,0
2023-10-31,Guntur,0.62,6.4199999999999715,85.84,4519,0
2023-11-01,Guntur,1.01,4.639999999999972,85.12,4519,0
2023-11-02,Guntur,0.57,4.399999999999972,84.91,4519,0
2023-11-03,Guntur,6.81,10.889999999999972,84.26,4519,0
2023-11-04,Guntur,0.25,10.639999999999972,83.73,4519,0
2023-11-05,Guntur,2.23,12.019999999999971,83.39,4519,0
2023-11-06,Guntur,1.58,13.069999999999972,82.68,4519,0
2023-11-07,Guntur,12.12,24.569999999999972,82.57,4519,0
2023-11-08,Guntur,0.36,23.919999999999973,82.31,4519,0
2023-11-09,Guntur,1.52,24.869999999999973,81.81,4519,0
2023-11-10,Guntur,10.47,28.52999999999997,81.47,4519,0
2023-11-11,Guntur,6.02,34.29999999999997,80.94,4519,0
2023-11-12,Guntur,5.1,37.16999999999997,80.82,4519,0
2023-11-13,Guntur,0.89,36.47999999999997,80.64,4519,0
2023-11-14,Guntur,0.56,24.91999999999997,80.45,4519,0
2023-11-15,Guntur,3.31,27.86999999999997,80.22,4519,0
2023-11-16,Guntur,7.95,34.29999999999997,79.8,4519,0
2023-11-17,Guntur,2.44,26.26999999999997,79.17,4519,0
2023-11-18,Guntur,2.54,22.78999999999997,78.44,4519,0
2023-11-19,Guntur,0.99,18.67999999999997,77.75,4519,0
2023-11-20,Guntur,4.4,22.189999999999973,77.52,4519,0
2023-11-21,Guntur,0.62,22.24999999999997,77.11,4519,0
2023-11-22,Guntur,1.17,20.10999999999997,76.87,4519,0
2023-11-23,Guntur,1.66,13.819999999999972,76.58,4519,0
2023-11-24,Guntur,2.13,13.509999999999973,76.13,4519,0
2023-11-25,Guntur,0.83,11.79999999999997,75.98,4519,0
2023-11-26,Guntur,0.37,11.179999999999971,75.73,4519,0
2023-11-27,Guntur,2.83,9.609999999999971,74.97,4519,0
2023-11-28,Guntur,1.02,10.009999999999973,74.55,4519,0
2023-11-29,Guntur,2.61,11.44999999999997,74.14,4519,0
2023-11-30,Guntur,0.5,10.289999999999973,74.03,4519,0
2023-12-01,Guntur,1.97,10.129999999999972,73.75,4519,0
2023-12-02,Guntur,2.28,11.579999999999972,73.05,4519,0
2023-12-03,Guntur,0.16,11.369999999999973,72.83,4519,0
2023-12-04,Guntur,1.23,9.769999999999971,72.44,4519,0
2023-12-05,Guntur,0.43,9.179999999999971,72.33,4519,0
2023-12-06,Guntur,0.2,6.769999999999971,71.9,4519,0
2023-12-07,Guntur,13.8,20.069999999999972,71.78,4519,0
2023-12-08,Guntur,1.17,19.269999999999975,71.11,4519,0
2023-12-09,Guntur,4.98,21.96999999999997,70.43,4519,0
2023-12-10,Guntur,0.88,22.689999999999973,69.78,4519,0
2023-12-11,Guntur,3.43,24.889999999999972,69.48,4519,0
2023-12-12,Guntur,4.28,28.739999999999974,68.79,4519,0
2023-12-13,Guntur,2.72,31.259999999999973,68.31,4519,0
2023-12-14,Guntur,1.91,19.369999999999973,67.95,4519,0
2023-12-15,Guntur,1.59,19.789999999999974,67.41,4519,0
2023-12-16,Guntur,1.29,16.099999999999973,67.31,4519,0
2023-12-17,Guntur,7.96,23.17999999999997,67.11,4519,0
2023-12-18,Guntur,5.33,25.07999999999997,66.49,4519,0
2023-12-19,Guntur,10.06,30.85999999999997,66.21,4519,0
2023-12-20,Guntur,0.4,28.53999999999997,65.7,4519,0
2023-12-21,Guntur,3.94,30.569999999999972,65.33,4519,0
2023-12-22,Guntur,8.36,37.339999999999975,64.63,4519,0
2023-12-23,Guntur,0.6,36.64999999999997,63.86,4519,0
2023-12-24,Guntur,0.21,28.89999999999997,63.14,4519,0
2023-12-25,Guntur,4.05,27.619999999999973,62.85,4519,0
2023-12-26,Guntur,2.56,20.11999999999997,62.62,4519,0
2023-12-27,Guntur,5.53,25.24999999999997,62.19,4519,0
2023-12-28,Guntur,0.45,21.75999999999997,62.08,4519,0
2023-12-29,Guntur,4.76,18.15999999999997,61.96,4519,0
2023-12-30,Guntur,0.68,18.23999999999997,61.48,4519,0
2023-12-31,Guntur,0.54,18.569999999999972,61.01,4519,0
2023-01-01,Kakinada,9.31,9.31,39.18,1805,0
2023-01-02,Kakinada,2.22,11.530000000000001,38.59,1805,0
2023-01-03,Kakinada,1.07,12.600000000000001,38.35,1805,0
2023-01-04,Kakinada,0.24,12.84,38.0,1805,0
2023-01-05,Kakinada,2.08,14.920000000000002,37.82,1805,0
2023-01-06,Kakinada,4.75,19.67,37.28,1805,0
2023-01-07,Kakinada,3.68,23.35,37.1,1805,0
2023-01-08,Kakinada,0.15,14.190000000000001,36.31,1805,0
2023-01-09,Kakinada,0.23,12.2,35.66,1805,0
2023-01-10,Kakinada,1.55,12.68,35.29,1805,0
2023-01-11,Kakinada,1.05,13.490000000000002,34.78,1805,0
2023-01-12,Kakinada,0.79,12.2,34.05,1805,0
2023-01-13,Kakinada,0.99,8.440000000000001,33.56,1805,0
2023-01-14,Kakinada,4.88,9.64,33.34,1805,0
2023-01-15,Kakinada,7.94,17.43,32.97,1805,0
2023-01-16,Kakinada,1.56,18.76,32.28,1805,0
2023-01-17,Kakinada,7.1,24.31,31.73,1805,0
2023-01-18,Kakinada,1.16,24.419999999999998,31.17,1805,0
2023-01-19,Kakinada,1.94,25.57,30.47,1805,0
2023-01-20,Kakinada,0.77,25.35,29.74,1805,0
2023-01-21,Kakinada,3.07,23.54,29.0,1805,0
2023-01-22,Kakinada,11.59,27.189999999999998,28.83,1805,0
2023-01-23,Kakinada,2.78,28.409999999999997,28.35,1805,0
2023-01-24,Kakinada,1.33,22.64,27.73,1805,0
2023-01-25,Kakinada,3.13,24.61,27.1,1805,0
2023-01-26,Kakinada,0.39,23.06,26.58,1805,0
2023-01-27,Kakinada,6.59,28.88,26.36,1805,0
2023-01-28,Kakinada,2.1,27.91,25.7,1805,0
2023-01-29,Kakinada,1.79,18.110000000000003,25.1,1805,0
2023-01-30,Kakinada,2.64,17.97,24.94,1805,0
2023-01-31,Kakinada,2.94,19.58,24.51,1805,0
2023-02-01,Kakinada,0.22,16.669999999999998,24.29,1805,0
2023-02-02,Kakinada,3.44,19.72,23.96,1805,0
2023-02-03,Kakinada,0.83,13.959999999999999,23.84,1805,0
2023-02-04,Kakinada,3.75,15.61,23.46,1805,0
2023-02-05,Kakinada,5.19,19.01,22.98,1805,0
2023-02-06,Kakinada,4.89,21.26,22.44,1805,0
2023-02-07,Kakinada,2.41,20.73,21.88,1805,0
2023-02-08,Kakinada,2.2,22.71,21.19,1805,0
2023-02-09,Kakinada,0.46,19.73,20.94,1805,0
2023-02-10,Kakinada,4.48,23.380000000000003,20.76,1805,0
2023-02-11,Kakinada,0.95,20.580000000000002,20.06,1805,0
2023-02-12,Kakinada,2.06,17.45,19.85,1805,0
2023-02-13,Kakinada,1.0,13.559999999999999,19.07,1805,0
2023-02-14,Kakinada,0.43,11.58,18.38,1805,0
2023-02-15,Kakinada,2.98,12.36,17.93,1805,0
2023-02-16,Kakinada,0.17,12.07,17.14,1805,0
2023-02-17,Kakinada,4.14,11.73,16.98,1805,0
2023-02-18,Kakinada,1.15,11.93,16.66,1805,0
2023-02-19,Kakinada,0.0,9.87,16.12,1805,0
2023-02-20,Kakinada,2.15,11.02,15.77,1805,0
2023-02-21,Kakinada,0.14,10.73,15.02,1805,0
2023-02-22,Kakinada,0.97,8.719999999999999,14.88,1805,0
2023-02-23,Kakinada,3.68,12.23,14.39,1805,0
2023-02-24,Kakinada,0.19,8.28,13.88,1805,0
2023-02-25,Kakinada,5.49,12.620000000000001,13.32,1805,0
2023-02-26,Kakinada,0.01,12.63,13.04,1805,0
2023-02-27,Kakinada,0.85,11.33,12.69,1805,0
2023-02-28,Kakinada,4.05,15.24,12.0,1805,0
2023-03-01,Kakinada,1.14,15.410000000000002,11.76,1805,0
2023-03-02,Kakinada,0.32,12.049999999999999,11.08,1805,0
2023-03-03,Kakinada,1.34,13.200000000000001,10.59,1805,0
2023-03-04,Kakinada,0.95,8.66,10.0,1805,0
2023-03-05,Kakinada,5.55,14.2,10.0,1805,0
2023-03-06,Kakinada,1.13,14.48,10.0,1805,0
2023-03-07,Kakinada,4.67,15.1,10.0,1805,0
2023-03-08,Kakinada,6.67,20.63,10.0,1805,0
2023-03-09,Kakinada,1.71,22.02,10.0,1805,0
2023-03-10,Kakinada,7.22,27.9,10.0,1805,0
2023-03-11,Kakinada,1.42,28.369999999999997,10.0,1805,0
2023-03-12,Kakinada,9.98,32.8,10.0,1805,0
2023-03-13,Kakinada,0.28,31.95,10.0,1805,0
2023-03-14,Kakinada,3.48,30.76,10.0,1805,0
2023-03-15,Kakinada,2.04,26.13,10.0,1805,0
2023-03-16,Kakinada,1.47,25.89,10.0,1805,0
2023-03-17,Kakinada,3.0,21.67,10.0,1805,0
2023-03-18,Kakinada,3.65,23.9,10.0,1805,0
2023-03-19,Kakinada,0.01,13.93,10.0,1805,0
2023-03-20,Kakinada,0.55,14.2,10.0,1805,0
2023-03-21,Kakinada,3.75,14.469999999999999,10.0,1805,0
2023-03-22,Kakinada,3.29,15.72,10.0,1805,0
2023-03-23,Kakinada,10.15,24.4,10.0,1805,0
2023-03-24,Kakinada,4.29,25.69,10.0,1805,0
2023-03-25,Kakinada,9.03,31.07,10.0,1805,0
2023-03-26,Kakinada,3.64,34.699999999999996,10.0,1805,0
2023-03-27,Kakinada,1.06,35.21,10.0,1805,0
2023-03-28,Kakinada,0.33,31.79,10.0,1805,0
2023-03-29,Kakinada,4.57,33.07,10.0,1805,0
2023-03-30,Kakinada,3.1,26.02,10.0,1805,0
2023-03-31,Kakinada,0.15,21.88,10.0,1805,0
2023-04-01,Kakinada,1.34,14.190000000000001,10.0,1805,0
2023-04-02,Kakinada,9.43,19.98,10.0,1805,0
2023-04-03,Kakinada,2.08,21.0,10.0,1805,0
2023-04-04,Kakinada,1.7,22.37,10.0,1805,0
2023-04-05,Kakinada,1.84,19.64,10.0,1805,0
2023-04-06,Kakinada,0.7,17.240000000000002,10.0,1805,0
2023-04-07,Kakinada,1.38,18.47,10.0,1805,0
2023-04-08,Kakinada,1.39,18.52,10.0,1805,0
2023-04-09,Kakinada,0.16,9.25,10.0,1805,0
2023-04-10,Kakinada,4.38,11.55,10.0,1805,0
2023-04-11,Kakinada,1.62,11.47,10.0,1805,0
2023-04-12,Kakinada,5.18,14.809999999999999,10.0,1805,0
2023-04-13,Kakinada,5.7,19.81,10.0,1805,0
2023-04-14,Kakinada,0.71,19.14,10.0,1805,0
2023-04-15,Kakinada,3.21,20.96,10.0,1805,0
2023-04-16,Kakinada,1.92,22.72,10.0,1805,0
2023-04-17,Kakinada,6.36,24.700000000000003,10.0,1805,0
2023-04-18,Kakinada,0.73,23.81,10.0,1805,0
2023-04-19,Kakinada,3.4,22.03,10.0,1805,0
2023-04-20,Kakinada,2.81,19.14,10.0,1805,0
2023-04-21,Kakinada,1.05,19.48,10.0,1805,0
2023-04-22,Kakinada,0.44,16.71,10.0,1805,0
2023-04-23,Kakinada,3.16,17.950000000000003,10.0,1805,0
2023-04-24,Kakinada,4.03,15.620000000000001,10.0,1805,0
2023-04-25,Kakinada,1.14,16.03,10.0,1805,0
2023-04-26,Kakinada,3.11,15.740000000000002,10.0,1805,0
2023-04-27,Kakinada,1.51,14.440000000000001,10.0,1805,0
2023-04-28,Kakinada,3.75,17.14,10.0,1805,0
2023-04-29,Kakinada,0.67,17.37,10.0,1805,0
2023-04-30,Kakinada,6.63,20.84,10.0,1805,0
2023-05-01,Kakinada,1.02,17.83,10.0,1805,0
2023-05-02,Kakinada,1.38,18.07,10.0,1805,0
2023-05-03,Kakinada,0.18,15.139999999999999,10.0,1805,0
2023-05-04,Kakinada,0.35,13.98,10.0,1805,0
2023-05-05,Kakinada,2.18,12.41,10.0,1805,0
2023-05-06,Kakinada,0.93,12.67,10.0,1805,0
2023-05-07,Kakinada,5.41,11.45,10.0,1805,0
2023-05-08,Kakinada,0.04,10.47,10.0,1805,0
2023-05-09,Kakinada,1.43,10.52,10.0,1805,0
2023-05-10,Kakinada,1.23,11.57,10.0,1805,0
2023-05-11,Kakinada,0.06,11.280000000000001,10.0,1805,0
2023-05-12,Kakinada,0.4,9.5,10.0,1805,0
2023-05-13,Kakinada,1.6,10.170000000000002,10.0,1805,0
2023-05-14,Kakinada,2.04,6.8,10.0,1805,0
2023-05-15,Kakinada,1.55,8.31,10.0,1805,0
2023-05-16,Kakinada,2.27,9.15,10.0,1805,0
2023-05-17,Kakinada,2.71,10.629999999999999,10.0,1805,0
2023-05-18,Kakinada,0.03,10.6,10.0,1805,0
2023-05-19,Kakinada,1.87,12.07,10.0,1805,0
2023-05-20,Kakinada,9.93,20.4,10.0,1805,0
2023-05-21,Kakinada,2.2,20.56,10.0,1805,0
2023-05-22,Kakinada,3.4,22.41,10.0,1805,0
2023-05-23,Kakinada,1.12,21.259999999999998,10.0,1805,0
2023-05-24,Kakinada,4.46,23.009999999999998,10.0,1805,0
2023-05-25,Kakinada,4.45,27.43,10.0,1805,0
2023-05-26,Kakinada,2.21,27.77,10.0,1805,0
2023-05-27,Kakinada,11.19,29.03,10.0,1805,0
2023-05-28,Kakinada,0.4,27.23,10.0,1805,0
2023-05-29,Kakinada,0.05,23.88,10.0,1805,0
2023-05-30,Kakinada,4.41,27.17,10.0,1805,0
2023-05-31,Kakinada,4.94,27.65,10.0,1805,0
2023-06-01,Kakinada,2.56,25.76,11.18,1805,0
2023-06-02,Kakinada,6.17,29.72,13.55,1805,0
2023-06-03,Kakinada,0.35,18.880000000000003,15.87,1805,0
2023-06-04,Kakinada,6.94,25.42,16.79,1805,0
2023-06-05,Kakinada,29.67,55.040000000000006,17.37,1805,0
2023-06-06,Kakinada,14.59,65.22,19.35,1805,0
2023-06-07,Kakinada,8.56,68.84,21.51,1805,0
2023-06-08,Kakinada,9.3,75.58,23.94,1805,0
2023-06-09,Kakinada,0.03,69.44,26.22,1805,0
2023-06-10,Kakinada,7.13,76.22,27.92,1805,0
2023-06-11,Kakinada,20.8,90.08000000000001,29.48,1805,0
2023-06-12,Kakinada,73.14,133.55,30.04,1805,0
2023-06-13,Kakinada,37.55,156.51,31.03,1805,0
2023-06-14,Kakinada,0.48,148.42999999999998,32.45,1805,0
2023-06-15,Kakinada,45.77,184.89999999999998,34.21,1805,0
2023-06-16,Kakinada,30.58,215.45,35.82,1805,0
2023-06-17,Kakinada,30.32,238.64,37.81,1805,0
2023-06-18,Kakinada,12.25,230.09,38.87,1805,0
2023-06-19,Kakinada,10.15,167.1,40.5,1805,0
2023-06-20,Kakinada,7.22,136.77,41.17,1805,0
2023-06-21,Kakinada,1.36,137.64999999999998,42.5,1805,0
2023-06-22,Kakinada,5.18,97.05999999999999,44.5,1805,0
2023-06-23,Kakinada,5.66,72.13999999999999,46.39,1805,0
2023-06-24,Kakinada,13.24,55.05999999999999,48.87,1805,0
2023-06-25,Kakinada,27.52,70.32999999999998,49.93,1805,0
2023-06-26,Kakinada,12.84,73.01999999999998,51.42,1805,0
2023-06-27,Kakinada,1.19,66.98999999999998,52.58,1805,0
2023-06-28,Kakinada,63.3,128.92999999999998,53.96,1805,0
2023-06-29,Kakinada,57.2,180.95,56.18,1805,0
