date,district,reservoir_level_pct,capacity_mcft
2023-07-03,Kakinada,63.46,1805
2023-07-04,Kakinada,64.08,1805
2023-07-05,Kakinada,66.36,1805
2023-07-06,Kakinada,67.52,1805
2023-07-07,Kakinada,68.65,1805
2023-07-08,Kakinada,70.17,1805
2023-07-09,Kakinada,72.55,1805
2023-07-10,Kakinada,73.15,1805
2023-07-11,Kakinada,74.35,1805
2023-07-12,Kakinada,76.57,1805
2023-07-13,Kakinada,77.86,1805
2023-07-14,Kakinada,78.76,1805
2023-07-15,Kakinada,80.11,1805
2023-07-16,Kakinada,81.38,1805
2023-07-17,Kakinada,83.71,1805
2023-07-18,Kakinada,85.73,1805
2023-07-19,Kakinada,87.24,1805
2023-07-20,Kakinada,89.72,1805
2023-07-21,Kakinada,91.15,1805
2023-07-22,Kakinada,91.77,1805
2023-07-23,Kakinada,92.79,1805
2023-07-24,Kakinada,94.16,1805
2023-07-25,Kakinada,94.98,1805
2023-07-26,Kakinada,97.37,1805
2023-07-27,Kakinada,99.41,1805
2023-07-28,Kakinada,100.0,1805
2023-07-29,Kakinada,100.0,1805
2023-07-30,Kakinada,100.0,1805
2023-07-31,Kakinada,100.0,1805
2023-08-01,Kakinada,100.0,1805
2023-08-02,Kakinada,100.0,1805
2023-08-03,Kakinada,100.0,1805
2023-08-04,Kakinada,100.0,1805
2023-08-05,Kakinada,100.0,1805
2023-08-06,Kakinada,100.0,1805
2023-08-07,Kakinada,100.0,1805
2023-08-08,Kakinada,100.0,1805
2023-08-09,Kakinada,100.0,1805
2023-08-10,Kakinada,100.0,1805
2023-08-11,Kakinada,100.0,1805
2023-08-12,Kakinada,100.0,1805
2023-08-13,Kakinada,100.0,1805
2023-08-14,Kakinada,100.0,1805
2023-08-15,Kakinada,100.0,1805
2023-08-16,Kakinada,100.0,1805
2023-08-17,Kakinada,100.0,1805
2023-08-18,Kakinada,100.0,1805
2023-08-19,Kakinada,100.0,1805
2023-08-20,Kakinada,100.0,1805
2023-08-21,Kakinada,100.0,1805
2023-08-22,Kakinada,100.0,1805
2023-08-23,Kakinada,100.0,1805
2023-08-24,Kakinada,100.0,1805
2023-08-25,Kakinada,100.0,1805
2023-08-26,Kakinada,100.0,1805
2023-08-27,Kakinada,100.0,1805
2023-08-28,Kakinada,100.0,1805
2023-08-29,Kakinada,100.0,1805
2023-08-30,Kakinada,100.0,1805
2023-08-31,Kakinada,100.0,1805
2023-09-01,Kakinada,100.0,1805
2023-09-02,Kakinada,100.0,1805
2023-09-03,Kakinada,100.0,1805
2023-09-04,Kakinada,100.0,1805
2023-09-05,Kakinada,100.0,1805
2023-09-06,Kakinada,100.0,1805
2023-09-07,Kakinada,100.0,1805
2023-09-08,Kakinada,100.0,1805
2023-09-09,Kakinada,100.0,1805
2023-09-10,Kakinada,100.0,1805
2023-09-11,Kakinada,100.0,1805
2023-09-12,Kakinada,100.0,1805
2023-09-13,Kakinada,100.0,1805
2023-09-14,Kakinada,100.0,1805
2023-09-15,Kakinada,100.0,1805
2023-09-16,Kakinada,100.0,1805
2023-09-17,Kakinada,100.0,1805
2023-09-18,Kakinada,100.0,1805
2023-09-19,Kakinada,100.0,1805
2023-09-20,Kakinada,100.0,1805
2023-09-21,Kakinada,100.0,1805
2023-09-22,Kakinada,100.0,1805
2023-09-23,Kakinada,100.0,1805
2023-09-24,Kakinada,100.0,1805
2023-09-25,Kakinada,100.0,1805
2023-09-26,Kakinada,100.0,1805
2023-09-27,Kakinada,100.0,1805
2023-09-28,Kakinada,100.0,1805
2023-09-29,Kakinada,100.0,1805
2023-09-30,Kakinada,100.0,1805
2023-10-01,Kakinada,99.75,1805
2023-10-02,Kakinada,98.97,1805
2023-10-03,Kakinada,98.78,1805
2023-10-04,Kakinada,98.42,1805
2023-10-05,Kakinada,98.3,1805
2023-10-06,Kakinada,98.05,1805
2023-10-07,Kakinada,97.4,1805
2023-10-08,Kakinada,97.16,1805
2023-10-09,Kakinada,97.0,1805
2023-10-10,Kakinada,96.57,1805
2023-10-11,Kakinada,96.46,1805
2023-10-12,Kakinada,96.3,1805
2023-10-13,Kakinada,95.64,1805
2023-10-14,Kakinada,95.0,1805
2023-10-15,Kakinada,94.26,1805
2023-10-16,Kakinada,93.56,1805
2023-10-17,Kakinada,92.98,1805
2023-10-18,Kakinada,92.85,1805
2023-10-19,Kakinada,92.2,1805
2023-10-20,Kakinada,91.51,1805
2023-10-21,Kakinada,90.85,1805
2023-10-22,Kakinada,90.39,1805
2023-10-23,Kakinada,90.13,1805
2023-10-24,Kakinada,89.44,1805
2023-10-25,Kakinada,88.83,1805
2023-10-26,Kakinada,88.04,1805
2023-10-27,Kakinada,87.83,1805
2023-10-28,Kakinada,87.57,1805
2023-10-29,Kakinada,87.33,1805
2023-10-30,Kakinada,86.67,1805
2023-10-31,Kakinada,86.44,1805
2023-11-01,Kakinada,86.29,1805
2023-11-02,Kakinada,85.49,1805
2023-11-03,Kakinada,85.38,1805
2023-11-04,Kakinada,84.69,1805
2023-11-05,Kakinada,84.34,1805
2023-11-06,Kakinada,83.65,1805
2023-11-07,Kakinada,83.16,1805
2023-11-08,Kakinada,82.43,1805
2023-11-09,Kakinada,81.68,1805
2023-11-10,Kakinada,81.57,1805
2023-11-11,Kakinada,81.42,1805
2023-11-12,Kakinada,81.14,1805
2023-11-13,Kakinada,80.58,1805
2023-11-14,Kakinada,79.85,1805
2023-11-15,Kakinada,79.43,1805
2023-11-16,Kakinada,78.91,1805
2023-11-17,Kakinada,78.68,1805
2023-11-18,Kakinada,78.01,1805
2023-11-19,Kakinada,77.24,1805
2023-11-20,Kakinada,76.95,1805
2023-11-21,Kakinada,76.5,1805
2023-11-22,Kakinada,76.34,1805
2023-11-23,Kakinada,75.85,1805
2023-11-24,Kakinada,75.4,1805
2023-11-25,Kakinada,75.2,1805
2023-11-26,Kakinada,74.79,1805
2023-11-27,Kakinada,74.45,1805
2023-11-28,Kakinada,73.99,1805
2023-11-29,Kakinada,73.48,1805
2023-11-30,Kakinada,73.37,1805
2023-12-01,Kakinada,72.74,1805
2023-12-02,Kakinada,72.14,1805
2023-12-03,Kakinada,71.78,1805
2023-12-04,Kakinada,71.65,1805
2023-12-05,Kakinada,71.02,1805
2023-12-06,Kakinada,70.25,1805
2023-12-07,Kakinada,69.98,1805
2023-12-08,Kakinada,69.65,1805
2023-12-09,Kakinada,69.43,1805
2023-12-10,Kakinada,68.92,1805
2023-12-11,Kakinada,68.71,1805
2023-12-12,Kakinada,68.36,1805
2023-12-13,Kakinada,67.78,1805
2023-12-14,Kakinada,67.28,1805
2023-12-15,Kakinada,66.91,1805
2023-12-16,Kakinada,66.52,1805
2023-12-17,Kakinada,66.03,1805
2023-12-18,Kakinada,65.92,1805
2023-12-19,Kakinada,65.77,1805
2023-12-20,Kakinada,65.05,1805
2023-12-21,Kakinada,64.9,1805
2023-12-22,Kakinada,64.3,1805
2023-12-23,Kakinada,63.56,1805
2023-12-24,Kakinada,63.27,1805
2023-12-25,Kakinada,62.91,1805
2023-12-26,Kakinada,62.41,1805
2023-12-27,Kakinada,61.69,1805
2023-12-28,Kakinada,60.93,1805
2023-12-29,Kakinada,60.32,1805
2023-12-30,Kakinada,60.15,1805
2023-12-31,Kakinada,59.59,1805
2023-01-01,Ongole,51.48,3105
2023-01-02,Ongole,51.18,3105
2023-01-03,Ongole,50.9,3105
2023-01-04,Ongole,50.55,3105
2023-01-05,Ongole,50.33,3105
2023-01-06,Ongole,49.74,3105
2023-01-07,Ongole,49.21,3105
2023-01-08,Ongole,48.77,3105
2023-01-09,Ongole,48.4,3105
2023-01-10,Ongole,47.66,3105
2023-01-11,Ongole,47.54,3105
2023-01-12,Ongole,46.9,3105
2023-01-13,Ongole,46.17,3105
2023-01-14,Ongole,45.76,3105
2023-01-15,Ongole,45.27,3105
2023-01-16,Ongole,44.51,3105
2023-01-17,Ongole,44.26,3105
2023-01-18,Ongole,43.8,3105
2023-01-19,Ongole,43.37,3105
2023-01-20,Ongole,43.09,3105
2023-01-21,Ongole,42.41,3105
2023-01-22,Ongole,41.68,3105
2023-01-23,Ongole,41.04,3105
2023-01-24,Ongole,40.8,3105
2023-01-25,Ongole,40.64,3105
2023-01-26,Ongole,40.12,3105
2023-01-27,Ongole,39.98,3105
2023-01-28,Ongole,39.4,3105
2023-01-29,Ongole,38.93,3105
2023-01-30,Ongole,38.37,3105
2023-01-31,Ongole,37.86,3105
2023-02-01,Ongole,37.46,3105
2023-02-02,Ongole,37.22,3105
2023-02-03,Ongole,36.91,3105
2023-02-04,Ongole,36.44,3105
2023-02-05,Ongole,35.88,3105
2023-02-06,Ongole,35.24,3105
2023-02-07,Ongole,34.6,3105
2023-02-08,Ongole,33.82,3105
2023-02-09,Ongole,33.52,3105
2023-02-10,Ongole,33.37,3105
2023-02-11,Ongole,33.03,3105
2023-02-12,Ongole,32.41,3105
2023-02-13,Ongole,32.0,3105
2023-02-14,Ongole,31.33,3105
2023-02-15,Ongole,30.84,3105
2023-02-16,Ongole,30.09,3105
2023-02-17,Ongole,29.33,3105
2023-02-18,Ongole,29.18,3105
2023-02-19,Ongole,28.76,3105
2023-02-20,Ongole,28.23,3105
2023-02-21,Ongole,27.95,3105
2023-02-22,Ongole,27.57,3105
2023-02-23,Ongole,27.0,3105
2023-02-24,Ongole,26.74,3105
2023-02-25,Ongole,26.22,3105
2023-02-26,Ongole,25.63,3105
2023-02-27,Ongole,25.46,3105
2023-02-28,Ongole,25.02,3105
2023-03-01,Ongole,24.73,3105
2023-03-02,Ongole,24.12,3105
2023-03-03,Ongole,23.89,3105
2023-03-04,Ongole,23.17,3105
2023-03-05,Ongole,22.77,3105
2023-03-06,Ongole,22.53,3105
2023-03-07,Ongole,22.12,3105
2023-03-08,Ongole,21.73,3105
2023-03-09,Ongole,21.33,3105
2023-03-10,Ongole,20.82,3105
2023-03-11,Ongole,20.36,3105
2023-03-12,Ongole,20.15,3105
2023-03-13,Ongole,20.01,3105
2023-03-14,Ongole,19.4,3105
2023-03-15,Ongole,18.91,3105
2023-03-16,Ongole,18.55,3105
2023-03-17,Ongole,17.89,3105
2023-03-18,Ongole,17.52,3105
2023-03-19,Ongole,16.86,3105
2023-03-20,Ongole,16.55,3105
2023-03-21,Ongole,16.39,3105
2023-03-22,Ongole,15.64,3105
2023-03-23,Ongole,15.27,3105
2023-03-24,Ongole,14.61,3105
2023-03-25,Ongole,14.32,3105
2023-03-26,Ongole,13.76,3105
2023-03-27,Ongole,13.05,3105
2023-03-28,Ongole,12.92,3105
2023-03-29,Ongole,12.24,3105
2023-03-30,Ongole,11.74,3105
2023-03-31,Ongole,11.22,3105
2023-04-01,Ongole,10.75,3105
2023-04-02,Ongole,10.04,3105
2023-04-03,Ongole,10.0,3105
2023-04-04,Ongole,10.0,3105
2023-04-05,Ongole,10.0,3105
2023-04-06,Ongole,10.0,3105
2023-04-07,Ongole,10.0,3105
2023-04-08,Ongole,10.0,3105
2023-04-09,Ongole,10.0,3105
2023-04-10,Ongole,10.0,3105
2023-04-11,Ongole,10.0,3105
2023-04-12,Ongole,10.0,3105
2023-04-13,Ongole,10.0,3105
2023-04-14,Ongole,10.0,3105
2023-04-15,Ongole,10.0,3105
2023-04-16,Ongole,10.0,3105
2023-04-17,Ongole,10.0,3105
2023-04-18,Ongole,10.0,3105
2023-04-19,Ongole,10.0,3105
2023-04-20,Ongole,10.0,3105
2023-04-21,Ongole,10.0,3105
2023-04-22,Ongole,10.0,3105
2023-04-23,Ongole,10.0,3105
2023-04-24,Ongole,10.0,3105
2023-04-25,Ongole,10.0,3105
2023-04-26,Ongole,10.0,3105
2023-04-27,Ongole,10.0,3105
2023-04-28,Ongole,10.0,3105
2023-04-29,Ongole,10.0,3105
2023-04-30,Ongole,10.0,3105
2023-05-01,Ongole,10.0,3105
2023-05-02,Ongole,10.0,3105
2023-05-03,Ongole,10.0,3105
2023-05-04,Ongole,10.0,3105
2023-05-05,Ongole,10.0,3105
2023-05-06,Ongole,10.0,3105
2023-05-07,Ongole,10.0,3105
2023-05-08,Ongole,10.0,3105
2023-05-09,Ongole,10.0,3105
2023-05-10,Ongole,10.0,3105
2023-05-11,Ongole,10.0,3105
2023-05-12,Ongole,10.0,3105
2023-05-13,Ongole,10.0,3105
2023-05-14,Ongole,10.0,3105
2023-05-15,Ongole,10.0,3105
2023-05-16,Ongole,10.0,3105
2023-05-17,Ongole,10.0,3105
2023-05-18,Ongole,10.0,3105
2023-05-19,Ongole,10.0,3105
2023-05-20,Ongole,10.0,3105
2023-05-21,Ongole,10.0,3105
2023-05-22,Ongole,10.0,3105
2023-05-23,Ongole,10.0,3105
2023-05-24,Ongole,10.0,3105
2023-05-25,Ongole,10.0,3105
2023-05-26,Ongole,10.0,3105
2023-05-27,Ongole,10.0,3105
2023-05-28,Ongole,10.0,3105
2023-05-29,Ongole,10.0,3105
2023-05-30,Ongole,10.0,3105
2023-05-31,Ongole,10.0,3105
2023-06-01,Ongole,12.28,3105
2023-06-02,Ongole,13.66,3105
2023-06-03,Ongole,14.45,3105
2023-06-04,Ongole,16.48,3105
2023-06-05,Ongole,18.56,3105
2023-06-06,Ongole,20.33,3105
2023-06-07,Ongole,22.54,3105
2023-06-08,Ongole,24.52,3105
2023-06-09,Ongole,26.78,3105
2023-06-10,Ongole,28.15,3105
2023-06-11,Ongole,30.14,3105
2023-06-12,Ongole,32.64,3105
2023-06-13,Ongole,34.59,3105
2023-06-14,Ongole,35.32,3105
2023-06-15,Ongole,36.86,3105
2023-06-16,Ongole,38.53,3105
2023-06-17,Ongole,39.38,3105
2023-06-18,Ongole,41.81,3105
2023-06-19,Ongole,42.66,3105
2023-06-20,Ongole,43.51,3105
2023-06-21,Ongole,45.84,3105
2023-06-22,Ongole,47.27,3105
2023-06-23,Ongole,47.9,3105
2023-06-24,Ongole,49.6,3105
2023-06-25,Ongole,51.3,3105
2023-06-26,Ongole,51.93,3105
2023-06-27,Ongole,54.37,3105
2023-06-28,Ongole,55.96,3105
2023-06-29,Ongole,57.58,3105
2023-06-30,Ongole,59.12,3105
2023-07-01,Ongole,60.84,3105
2023-07-02,Ongole,61.87,3105
2023-07-03,Ongole,62.95,3105
2023-07-04,Ongole,64.47,3105
2023-07-05,Ongole,66.58,3105
2023-07-06,Ongole,67.18,3105
2023-07-07,Ongole,68.89,3105
2023-07-08,Ongole,71.0,3105
2023-07-09,Ongole,71.82,3105
2023-07-10,Ongole,72.35,3105
2023-07-11,Ongole,73.47,3105
2023-07-12,Ongole,75.15,3105
2023-07-13,Ongole,75.92,3105
2023-07-14,Ongole,77.28,3105
2023-07-15,Ongole,78.88,3105
2023-07-16,Ongole,80.58,3105
2023-07-17,Ongole,81.63,3105
2023-07-18,Ongole,82.93,3105
2023-07-19,Ongole,84.98,3105
2023-07-20,Ongole,87.37,3105
2023-07-21,Ongole,89.59,3105
2023-07-22,Ongole,91.22,3105
2023-07-23,Ongole,92.54,3105
2023-07-24,Ongole,93.71,3105
2023-07-25,Ongole,94.46,3105
2023-07-26,Ongole,95.17,3105
2023-07-27,Ongole,97.05,3105
2023-07-28,Ongole,98.06,3105
2023-07-29,Ongole,99.07,3105
2023-07-30,Ongole,100.0,3105
2023-07-31,Ongole,100.0,3105
2023-08-01,Ongole,100.0,3105
2023-08-02,Ongole,100.0,3105
2023-08-03,Ongole,100.0,3105
2023-08-04,Ongole,100.0,3105
2023-08-05,Ongole,100.0,3105
2023-08-06,Ongole,100.0,3105
2023-08-07,Ongole,100.0,3105
2023-08-08,Ongole,100.0,3105
2023-08-09,Ongole,100.0,3105
2023-08-10,Ongole,100.0,3105
2023-08-11,Ongole,100.0,3105
2023-08-12,Ongole,100.0,3105
2023-08-13,Ongole,100.0,3105
2023-08-14,Ongole,100.0,3105
2023-08-15,Ongole,100.0,3105
2023-08-16,Ongole,100.0,3105
2023-08-17,Ongole,100.0,3105
2023-08-18,Ongole,100.0,3105
2023-08-19,Ongole,100.0,3105
2023-08-20,Ongole,100.0,3105
2023-08-21,Ongole,100.0,3105
2023-08-22,Ongole,100.0,3105
2023-08-23,Ongole,100.0,3105
2023-08-24,Ongole,100.0,3105
2023-08-25,Ongole,100.0,3105
2023-08-26,Ongole,100.0,3105
2023-08-27,Ongole,100.0,3105
2023-08-28,Ongole,100.0,3105
2023-08-29,Ongole,100.0,3105
2023-08-30,Ongole,100.0,3105
2023-08-31,Ongole,100.0,3105
2023-09-01,Ongole,100.0,3105
2023-09-02,Ongole,100.0,3105
2023-09-03,Ongole,100.0,3105
2023-09-04,Ongole,100.0,3105
2023-09-05,Ongole,100.0,3105
2023-09-06,Ongole,100.0,3105
2023-09-07,Ongole,100.0,3105
2023-09-08,Ongole,100.0,3105
2023-09-09,Ongole,100.0,3105
2023-09-10,Ongole,100.0,3105
2023-09-11,Ongole,100.0,3105
2023-09-12,Ongole,100.0,3105
2023-09-13,Ongole,100.0,3105
2023-09-14,Ongole,100.0,3105
2023-09-15,Ongole,100.0,3105
2023-09-16,Ongole,100.0,3105
2023-09-17,Ongole,100.0,3105
2023-09-18,Ongole,100.0,3105
2023-09-19,Ongole,100.0,3105
2023-09-20,Ongole,100.0,3105
2023-09-21,Ongole,100.0,3105
2023-09-22,Ongole,100.0,3105
2023-09-23,Ongole,100.0,3105
2023-09-24,Ongole,100.0,3105
2023-09-25,Ongole,100.0,3105
2023-09-26,Ongole,100.0,3105
2023-09-27,Ongole,100.0,3105
2023-09-28,Ongole,100.0,3105
2023-09-29,Ongole,100.0,3105
2023-09-30,Ongole,100.0,3105
2023-10-01,Ongole,99.64,3105
2023-10-02,Ongole,99.38,3105
2023-10-03,Ongole,98.67,3105
2023-10-04,Ongole,98.0,3105
2023-10-05,Ongole,97.74,3105
2023-10-06,Ongole,97.5,3105
2023-10-07,Ongole,96.9,3105
2023-10-08,Ongole,96.58,3105
2023-10-09,Ongole,96.26,3105
2023-10-10,Ongole,96.05,3105
2023-10-11,Ongole,95.77,3105
2023-10-12,Ongole,95.37,3105
2023-10-13,Ongole,94.76,3105
2023-10-14,Ongole,94.42,3105
2023-10-15,Ongole,94.09,3105
2023-10-16,Ongole,93.79,3105
2023-10-17,Ongole,93.36,3105
2023-10-18,Ongole,93.13,3105
2023-10-19,Ongole,92.69,3105
2023-10-20,Ongole,92.1,3105
2023-10-21,Ongole,91.98,3105
2023-10-22,Ongole,91.87,3105
2023-10-23,Ongole,91.72,3105
2023-10-24,Ongole,91.24,3105
2023-10-25,Ongole,90.55,3105
2023-10-26,Ongole,90.44,3105
2023-10-27,Ongole,89.69,3105
2023-10-28,Ongole,89.51,3105
2023-10-29,Ongole,88.82,3105
2023-10-30,Ongole,88.38,3105
2023-10-31,Ongole,87.82,3105
2023-11-01,Ongole,87.37,3105
2023-11-02,Ongole,86.93,3105
2023-11-03,Ongole,86.25,3105
2023-11-04,Ongole,85.62,3105
2023-11-05,Ongole,85.18,3105
2023-11-06,Ongole,85.0,3105
2023-11-07,Ongole,84.82,3105
2023-11-08,Ongole,84.16,3105
2023-11-09,Ongole,83.69,3105
2023-11-10,Ongole,83.25,3105
2023-11-11,Ongole,82.68,3105
2023-11-12,Ongole,81.97,3105
2023-11-13,Ongole,81.43,3105
2023-11-14,Ongole,80.8,3105
2023-11-15,Ongole,80.16,3105
2023-11-16,Ongole,79.82,3105
2023-11-17,Ongole,79.52,3105
2023-11-18,Ongole,78.86,3105
2023-11-19,Ongole,78.5,3105
2023-11-20,Ongole,77.77,3105
2023-11-21,Ongole,77.62,3105
2023-11-22,Ongole,77.48,3105
2023-11-23,Ongole,76.73,3105
2023-11-24,Ongole,76.17,3105
2023-11-25,Ongole,75.81,3105
2023-11-26,Ongole,75.18,3105
2023-11-27,Ongole,74.61,3105
2023-11-28,Ongole,74.14,3105
2023-11-29,Ongole,73.97,3105
2023-11-30,Ongole,73.3,3105
2023-12-01,Ongole,72.59,3105
2023-12-02,Ongole,72.37,3105
2023-12-03,Ongole,71.68,3105
2023-12-04,Ongole,70.96,3105
2023-12-05,Ongole,70.48,3105
2023-12-06,Ongole,69.92,3105
2023-12-07,Ongole,69.55,3105
2023-12-08,Ongole,69.25,3105
2023-12-09,Ongole,68.65,3105
2023-12-10,Ongole,67.95,3105
2023-12-11,Ongole,67.39,3105
2023-12-12,Ongole,66.93,3105
2023-12-13,Ongole,66.72,3105
2023-12-14,Ongole,66.58,3105
2023-12-15,Ongole,66.17,3105
2023-12-16,Ongole,66.03,3105
2023-12-17,Ongole,65.54,3105
2023-12-18,Ongole,65.17,3105
2023-12-19,Ongole,64.54,3105
2023-12-20,Ongole,64.22,3105
2023-12-21,Ongole,63.71,3105
2023-12-22,Ongole,63.23,3105
2023-12-23,Ongole,63.13,3105
2023-12-24,Ongole,62.98,3105
2023-12-25,Ongole,62.68,3105
2023-12-26,Ongole,61.96,3105
2023-12-27,Ongole,61.75,3105
2023-12-28,Ongole,61.16,3105
2023-12-29,Ongole,60.38,3105
2023-12-30,Ongole,59.72,3105
2023-12-31,Ongole,59.45,3105
2023-01-01,Eluru,58.94,542
2023-01-02,Eluru,58.26,542
2023-01-03,Eluru,57.91,542
2023-01-04,Eluru,57.43,542
2023-01-05,Eluru,56.86,542
2023-01-06,Eluru,56.27,542
2023-01-07,Eluru,55.5,542
2023-01-08,Eluru,55.02,542
2023-01-09,Eluru,54.64,542
2023-01-10,Eluru,53.88,542
2023-01-11,Eluru,53.33,542
2023-01-12,Eluru,53.02,542
2023-01-13,Eluru,52.83,542
2023-01-14,Eluru,52.14,542
2023-01-15,Eluru,51.79,542
2023-01-16,Eluru,51.22,542
2023-01-17,Eluru,50.79,542
2023-01-18,Eluru,50.56,542
2023-01-19,Eluru,50.03,542
2023-01-20,Eluru,49.89,542
2023-01-21,Eluru,49.5,542
2023-01-22,Eluru,49.02,542
2023-01-23,Eluru,48.61,542
2023-01-24,Eluru,47.99,542
2023-01-25,Eluru,47.31,542
2023-01-26,Eluru,46.67,542
2023-01-27,Eluru,46.54,542
2023-01-28,Eluru,46.31,542
2023-01-29,Eluru,45.83,542
2023-01-30,Eluru,45.08,542
2023-01-31,Eluru,44.39,542
2023-02-01,Eluru,43.7,542
2023-02-02,Eluru,43.39,542
2023-02-03,Eluru,42.99,542
2023-02-04,Eluru,42.56,542
2023-02-05,Eluru,42.35,542
2023-02-06,Eluru,42.23,542
2023-02-07,Eluru,41.47,542
2023-02-08,Eluru,41.2,542
2023-02-09,Eluru,40.93,542
2023-02-10,Eluru,40.77,542
2023-02-11,Eluru,40.02,542
2023-02-12,Eluru,39.52,542
2023-02-13,Eluru,38.95,542
2023-02-14,Eluru,38.21,542
2023-02-15,Eluru,37.87,542
2023-02-16,Eluru,37.33,542
2023-02-17,Eluru,37.21,542
2023-02-18,Eluru,36.98,542
2023-02-19,Eluru,36.29,542
2023-02-20,Eluru,35.66,542
2023-02-21,Eluru,35.31,542
2023-02-22,Eluru,34.95,542
2023-02-23,Eluru,34.48,542
2023-02-24,Eluru,34.37,542
2023-02-25,Eluru,34.11,542
2023-02-26,Eluru,33.86,542
2023-02-27,Eluru,33.58,542
2023-02-28,Eluru,32.92,542
2023-03-01,Eluru,32.62,542
2023-03-02,Eluru,32.39,542
2023-03-03,Eluru,31.94,542
2023-03-04,Eluru,31.23,542
2023-03-05,Eluru,30.96,542
2023-03-06,Eluru,30.81,542
2023-03-07,Eluru,30.46,542
2023-03-08,Eluru,29.84,542
2023-03-09,Eluru,29.35,542
2023-03-10,Eluru,28.68,542
2023-03-11,Eluru,27.91,542
2023-03-12,Eluru,27.25,542
2023-03-13,Eluru,26.73,542
2023-03-14,Eluru,26.28,542
2023-03-15,Eluru,26.16,542
2023-03-16,Eluru,25.37,542
2023-03-17,Eluru,25.0,542
2023-03-18,Eluru,24.79,542
2023-03-19,Eluru,24.22,542
2023-03-20,Eluru,23.93,542
2023-03-21,Eluru,23.42,542
2023-03-22,Eluru,22.9,542
2023-03-23,Eluru,22.49,542
2023-03-24,Eluru,21.81,542
2023-03-25,Eluru,21.52,542
2023-03-26,Eluru,21.11,542
2023-03-27,Eluru,20.63,542
2023-03-28,Eluru,20.07,542
2023-03-29,Eluru,19.42,542
2023-03-30,Eluru,19.04,542
2023-03-31,Eluru,18.49,542
2023-04-01,Eluru,18.28,542
2023-04-02,Eluru,17.53,542
2023-04-03,Eluru,17.16,542
2023-04-04,Eluru,16.55,542
2023-04-05,Eluru,16.44,542
2023-04-06,Eluru,16.19,542
2023-04-07,Eluru,15.75,542
2023-04-08,Eluru,15.04,542
2023-04-09,Eluru,14.57,542
2023-04-10,Eluru,13.82,542
2023-04-11,Eluru,13.38,542
2023-04-12,Eluru,12.94,542
2023-04-13,Eluru,12.75,542
2023-04-14,Eluru,12.09,542
2023-04-15,Eluru,11.82,542
2023-04-16,Eluru,11.09,542
2023-04-17,Eluru,10.35,542
2023-04-18,Eluru,10.0,542
2023-04-19,Eluru,10.0,542
2023-04-20,Eluru,10.0,542
2023-04-21,Eluru,10.0,542
2023-04-22,Eluru,10.0,542
2023-04-23,Eluru,10.0,542
2023-04-24,Eluru,10.0,542
2023-04-25,Eluru,10.0,542
2023-04-26,Eluru,10.0,542
2023-04-27,Eluru,10.0,542
2023-04-28,Eluru,10.0,542
2023-04-29,Eluru,10.0,542
2023-04-30,Eluru,10.0,542
2023-05-01,Eluru,10.0,542
2023-05-02,Eluru,10.0,542
2023-05-03,Eluru,10.0,542
2023-05-04,Eluru,10.0,542
2023-05-05,Eluru,10.0,542
2023-05-06,Eluru,10.0,542
2023-05-07,Eluru,10.0,542
2023-05-08,Eluru,10.0,542
2023-05-09,Eluru,10.0,542
2023-05-10,Eluru,10.0,542
2023-05-11,Eluru,10.0,542
2023-05-12,Eluru,10.0,542
2023-05-13,Eluru,10.0,542
2023-05-14,Eluru,10.0,542
2023-05-15,Eluru,10.0,542
2023-05-16,Eluru,10.0,542
2023-05-17,Eluru,10.0,542
2023-05-18,Eluru,10.0,542
2023-05-19,Eluru,10.0,542
2023-05-20,Eluru,10.0,542
2023-05-21,Eluru,10.0,542
2023-05-22,Eluru,10.0,542
2023-05-23,Eluru,10.0,542
2023-05-24,Eluru,10.0,542
2023-05-25,Eluru,10.0,542
2023-05-26,Eluru,10.0,542
2023-05-27,Eluru,10.0,542
2023-05-28,Eluru,10.0,542
2023-05-29,Eluru,10.0,542
2023-05-30,Eluru,10.0,542
2023-05-31,Eluru,10.0,542
2023-06-01,Eluru,11.02,542
2023-06-02,Eluru,11.66,542
2023-06-03,Eluru,12.21,542
2023-06-04,Eluru,13.2,542
2023-06-05,Eluru,15.47,542
2023-06-06,Eluru,16.8,542
2023-06-07,Eluru,18.74,542
2023-06-08,Eluru,21.08,542
2023-06-09,Eluru,22.39,542
2023-06-10,Eluru,23.27,542
2023-06-11,Eluru,24.81,542
2023-06-12,Eluru,27.12,542
2023-06-13,Eluru,29.23,542
2023-06-14,Eluru,29.86,542
2023-06-15,Eluru,31.75,542
2023-06-16,Eluru,33.39,542
2023-06-17,Eluru,35.71,542
2023-06-18,Eluru,36.45,542
2023-06-19,Eluru,38.02,542
2023-06-20,Eluru,40.28,542
2023-06-21,Eluru,41.6,542
2023-06-22,Eluru,43.06,542
2023-06-23,Eluru,43.71,542
2023-06-24,Eluru,44.76,542
2023-06-25,Eluru,45.91,542
2023-06-26,Eluru,48.3,542
2023-06-27,Eluru,49.37,542
2023-06-28,Eluru,50.79,542
2023-06-29,Eluru,52.63,542
2023-06-30,Eluru,53.46,542
2023-07-01,Eluru,54.93,542
2023-07-02,Eluru,56.91,542
2023-07-03,Eluru,59.14,542
2023-07-04,Eluru,60.89,542
2023-07-05,Eluru,62.73,542
2023-07-06,Eluru,63.48,542
2023-07-07,Eluru,65.87,542
2023-07-08,Eluru,66.64,542
